image_name,image_path,cam_num,shift,ref_excelente,ref_bom,ref_ruim,ref_pessimo,pred_label,ev_label_1,ev_label_2,ev_label_3,ev_label_4,ev_label_5
IMG_2022-05-25_05-15-04-551.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_05-15-04-551.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_07-30-12-225.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_07-30-12-225.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_04-45-02-746.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_04-45-02-746.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_04-30-04-889.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_04-30-04-889.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_17-30-10-893.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_17-30-10-893.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_15-00-07-870.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_15-00-07-870.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_12-45-07-825.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_12-45-07-825.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_18-15-10-971.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_18-15-10-971.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_14-30-06-787.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_14-30-06-787.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_09-30-07-249.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_09-30-07-249.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_16-30-08-991.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_16-30-08-991.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-27_01-00-10-169.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-27_01-00-10-169.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_14-45-07-838.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_14-45-07-838.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_02-00-10-462.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_02-00-10-462.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_10-45-04-323.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_10-45-04-323.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_17-15-12-017.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_17-15-12-017.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_08-00-06-113.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_08-00-06-113.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_20-15-10-263.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_20-15-10-263.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_00-00-00-564.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_00-00-00-564.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_06-30-07-842.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_06-30-07-842.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_20-30-11-174.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_20-30-11-174.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_02-15-04-289.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_02-15-04-289.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_15-30-04-946.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_15-30-04-946.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_15-45-05-059.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_15-45-05-059.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-27_00-00-09-198.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-27_00-00-09-198.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_05-00-03-644.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_05-00-03-644.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_21-30-10-753.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_21-30-10-753.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_01-00-06-217.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_01-00-06-217.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_09-15-14-001.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_09-15-14-001.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_06-00-01-964.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_06-00-01-964.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_16-00-12-655.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_16-00-12-655.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_20-00-08-728.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_20-00-08-728.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_21-15-09-897.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_21-15-09-897.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_05-45-07-047.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_05-45-07-047.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_06-45-08-769.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_06-45-08-769.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_13-45-07-117.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_13-45-07-117.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_22-15-09-474.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_22-15-09-474.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_14-00-08-766.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_14-00-08-766.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_00-45-11-647.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_00-45-11-647.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_05-15-07-233.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_05-15-07-233.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_02-00-03-395.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_02-00-03-395.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_12-00-09-888.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_12-00-09-888.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_03-00-08-836.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_03-00-08-836.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_19-00-10-028.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_19-00-10-028.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_11-15-09-408.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_11-15-09-408.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_21-45-07-112.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_21-45-07-112.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-27_00-15-10-092.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-27_00-15-10-092.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_01-15-08-469.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_01-15-08-469.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_04-30-09-373.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_04-30-09-373.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_05-00-08-399.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_05-00-08-399.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_04-15-10-457.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_04-15-10-457.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_13-15-12-766.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_13-15-12-766.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_13-30-12-264.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_13-30-12-264.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_21-45-11-662.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_21-45-11-662.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_22-30-06-567.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_22-30-06-567.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_07-15-11-662.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_07-15-11-662.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-27_01-15-12-134.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-27_01-15-12-134.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_08-15-07-016.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_08-15-07-016.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_07-15-04-633.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_07-15-04-633.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_02-45-03-655.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_02-45-03-655.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_11-00-04-239.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_11-00-04-239.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_23-30-12-615.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_23-30-12-615.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_13-45-12-789.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_13-45-12-789.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_01-45-02-798.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_01-45-02-798.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_03-45-02-156.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_03-45-02-156.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_04-00-07-351.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_04-00-07-351.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_03-15-10-010.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_03-15-10-010.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_22-15-11-674.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-25_22-15-11-674.jpg,cam_65,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_07-45-10-074.jpg,./dataset_pecem_merged/cam_65/IMG_2022-05-26_07-45-10-074.jpg,cam_65,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
